,year,week,statefips,new_case_rate,case_rate,new_death_rate,death_rate,new_test_rate,test_rate,new_vaccine_rate,vaccine_rate,fullvaccine_rate,booster_first_rate,hospitalized_rate
4287,2021,33,47,65.84285714285714,13661.42857142857,0.3314285714285714,188.57142857142858,307.85714285714283,127145.71428571429,0.15842857142857142,47.5,40.357142857142854,,35.114285714285714
4288,2021,33,48,54.61428571428571,11525.714285714286,0.38485714285714284,188.0,291.42857142857144,97186.57142857143,0.1965714285714286,55.07142857142857,45.61428571428571,,43.17142857142857
4289,2021,33,49,30.214285714285715,13908.57142857143,0.16414285714285715,79.02857142857144,199.85714285714286,118668.28571428571,0.11634285714285715,54.37142857142857,46.15714285714285,,12.028571428571428
4290,2021,33,50,16.085714285714285,4189.428571428572,0.08821428571428572,42.42857142857143,552.2857142857143,291566.14285714284,0.07445714285714286,75.25714285714285,67.15714285714286,,4.151428571428572
4291,2021,33,51,25.342857142857138,8448.857142857143,0.08058571428571429,136.0,208.0,96303.42857142857,0.12029999999999999,63.91428571428571,55.91428571428572,,13.385714285714286
4292,2021,33,53,38.5,6733.428571428572,0.18257142857142858,82.72857142857143,289.14285714285717,119611.85714285714,0.12442857142857143,66.05714285714285,59.028571428571425,,17.32857142857143
4293,2021,33,54,34.94285714285714,9665.57142857143,0.16835714285714287,166.42857142857142,465.0,181816.7142857143,0.03402857142857143,46.58571428571428,39.357142857142854,,22.271428571428572
4294,2021,33,55,23.914285714285715,12136.0,0.0824142857142857,143.0,305.85714285714283,164231.14285714287,0.09262857142857142,57.38571428571429,52.771428571428565,,12.057142857142859
4295,2021,33,56,52.942857142857136,11874.285714285714,0.3315714285714286,137.85714285714286,364.85714285714283,146299.14285714287,0.12362857142857142,43.55714285714286,37.6,,20.64285714285714
4296,2021,34,1,76.64285714285714,13482.0,0.5487142857142857,244.28571428571428,308.14285714285717,107343.14285714286,0.20457142857142857,48.471428571428575,36.957142857142856,,60.01428571428573
4297,2021,34,2,68.0142857142857,11365.857142857143,0.39357142857142857,55.02857142857142,1189.5714285714287,362521.71428571426,0.08687142857142857,53.57142857142857,46.828571428571436,,18.314285714285713
4298,2021,34,4,41.38571428571429,13539.142857142857,0.3014285714285715,255.42857142857142,525.0,156775.57142857142,0.10928571428571428,56.042857142857144,47.300000000000004,,28.057142857142853
4299,2021,34,5,71.85714285714286,14414.42857142857,1.006714285714286,221.0,354.42857142857144,117237.57142857143,0.17057142857142857,52.37142857142857,40.4,,45.785714285714285
4300,2021,34,6,37.34285714285714,10947.0,0.19371428571428573,164.71428571428572,762.4285714285714,200202.42857142858,0.12657142857142858,68.15714285714286,55.214285714285715,,21.514285714285712
4301,2021,34,8,26.88571428571429,10495.857142857143,0.11871428571428573,125.71428571428571,440.0,172238.14285714287,0.09572857142857141,62.81428571428571,56.385714285714286,,12.885714285714286
4302,2021,34,9,17.528571428571432,10291.57142857143,0.10517142857142855,233.85714285714286,376.85714285714283,262780.0,0.117,72.87142857142857,65.35714285714285,,11.457142857142857
4303,2021,34,10,34.67142857142857,11984.714285714286,0.28700000000000003,190.71428571428572,381.7142857142857,207750.0,0.10714285714285714,63.471428571428575,54.67142857142857,,21.47142857142857
4304,2021,34,11,24.285714285714285,7595.857142857143,0.0838142857142857,163.71428571428572,689.0,256733.2857142857,0.10657142857142857,66.82857142857144,56.84285714285715,,19.828571428571426
4305,2021,34,12,102.89999999999999,14250.42857142857,1.0854285714285716,197.42857142857142,603.1428571428571,167869.42857142858,0.171,62.89999999999999,51.89999999999999,,79.60000000000001
4306,2021,34,13,78.17142857142858,12150.285714285714,0.3891428571428572,202.85714285714286,342.14285714285717,95055.0,0.17842857142857144,50.285714285714285,40.728571428571435,,54.91428571428571
4307,2021,34,15,50.24285714285715,3801.0,0.1657142857142857,39.642857142857146,588.1428571428571,142811.7142857143,0.08347142857142856,73.61428571428571,54.84285714285715,,28.38571428571428
4308,2021,34,16,38.128571428571426,11967.57142857143,0.33599999999999997,128.28571428571428,106.47142857142856,48176.71428571428,0.12257142857142857,43.62857142857143,38.771428571428565,,24.214285714285715
4309,2021,34,17,28.21428571428572,11771.857142857143,0.19014285714285714,207.28571428571428,545.2857142857143,222288.42857142858,0.10075714285714286,65.27142857142857,50.614285714285714,,16.62857142857143
4310,2021,34,18,51.15714285714286,12262.57142857143,0.28385714285714286,211.85714285714286,616.1428571428571,176314.85714285713,0.09458571428571429,49.55714285714286,45.828571428571436,,27.228571428571428
4311,2021,34,19,30.599999999999998,12539.57142857143,0.13959999999999997,197.57142857142858,40.957142857142856,49248.57142857143,0.09087142857142858,55.785714285714285,51.18571428571429,,17.114285714285714
4312,2021,34,20,44.22857142857142,12308.714285714286,0.47300000000000003,189.14285714285714,124.72857142857143,54037.71428571428,0.12314285714285714,56.628571428571426,47.542857142857144,,26.714285714285715
4313,2021,34,21,84.39999999999999,12120.142857142857,0.4622857142857143,170.28571428571428,461.85714285714283,134542.14285714287,0.1645714285714286,56.1,47.82857142857143,,45.528571428571425
4314,2021,34,22,99.0142857142857,14101.857142857143,1.302857142857143,258.0,758.4285714285714,178039.85714285713,0.20885714285714285,48.714285714285715,40.457142857142856,,56.07142857142858
4315,2021,34,23,14.114285714285714,5487.0,0.13838571428571428,68.58571428571429,378.2857142857143,185561.85714285713,0.109,70.80000000000001,65.31428571428572,,9.874285714285715
4316,2021,34,24,17.52857142857143,8057.285714285715,0.12228571428571429,164.42857142857142,423.57142857142856,194620.2857142857,0.10728571428571429,67.54285714285713,60.9,,14.12857142857143
4317,2021,34,25,20.2,10818.857142857143,0.07995714285714287,264.0,776.5714285714286,371566.4285714286,0.08552857142857143,74.82857142857144,65.50000000000001,,6.7471428571428556
4318,2021,34,26,19.057142857142853,10423.857142857143,0.15114285714285716,214.14285714285714,226.14285714285714,150607.85714285713,0.06504285714285715,54.857142857142854,50.12857142857143,,10.884285714285713
4319,2021,34,27,24.95714285714286,11268.714285714286,0.09514285714285713,139.28571428571428,467.14285714285717,179400.14285714287,0.08922857142857142,61.357142857142854,55.34285714285714,,10.87142857142857
4320,2021,34,28,112.0,13769.0,1.272857142857143,270.2857142857143,348.14285714285717,74031.57142857143,0.22585714285714284,45.71428571428572,37.25714285714285,,59.785714285714285
4321,2021,34,29,40.18571428571429,12292.0,0.5342857142857143,177.85714285714286,254.71428571428572,104719.0,0.12475714285714286,52.17142857142857,44.442857142857136,,38.942857142857136
4322,2021,34,30,38.871428571428574,11506.57142857143,0.34771428571428575,164.71428571428572,408.42857142857144,149255.57142857142,0.10314285714285713,51.7,45.628571428571426,,22.085714285714282
4323,2021,34,31,31.542857142857144,12292.42857142857,0.0823,133.0,528.2857142857143,170165.57142857142,0.1011,56.800000000000004,51.34285714285715,,16.871428571428574
4324,2021,34,32,36.67142857142857,12346.714285714286,0.6217142857142858,204.71428571428572,328.57142857142856,127944.71428571429,0.13014285714285714,57.24285714285714,47.028571428571425,,40.6
4325,2021,34,33,19.657142857142855,7720.428571428572,0.11858571428571427,103.14285714285714,285.57142857142856,162048.85714285713,0.08695714285714286,66.67142857142858,59.42857142857143,,7.541428571428571
4326,2021,34,34,22.2,12093.857142857143,0.11672857142857143,301.2857142857143,140.45714285714286,169778.0,0.126,69.21428571428571,60.74285714285714,,11.485714285714286
4327,2021,34,35,38.34285714285714,10729.142857142857,0.20742857142857146,213.57142857142858,601.8571428571429,191914.2857142857,0.1642857142857143,68.9857142857143,59.300000000000004,,20.8
4328,2021,34,36,23.442857142857143,11485.57142857143,0.11842857142857142,275.7142857142857,705.0,329251.71428571426,0.13571428571428573,66.58571428571429,59.41428571428572,,12.828571428571427
4329,2021,34,37,57.04285714285714,11014.0,0.34542857142857153,134.57142857142858,407.42857142857144,130743.85714285714,0.1558571428571429,54.800000000000004,45.699999999999996,,30.87142857142857
4330,2021,34,38,32.18571428571428,15080.142857142857,0.1443857142857143,207.71428571428572,293.42857142857144,215527.14285714287,0.09334285714285714,47.67142857142857,41.300000000000004,,16.442857142857143
4331,2021,34,39,30.328571428571426,10111.714285714286,0.10691428571428571,177.0,245.0,125195.57142857143,0.08194285714285714,52.028571428571425,47.957142857142856,,19.571428571428573
4332,2021,34,40,59.61428571428572,13337.857142857143,0.4074285714285715,194.42857142857142,54.49999999999999,108557.0,0.17214285714285715,52.3,42.84285714285714,,41.028571428571425
4333,2021,34,41,50.55714285714286,6065.857142857143,0.317,72.32857142857144,540.1428571428571,144693.2857142857,0.13042857142857142,63.271428571428565,57.557142857142864,,24.542857142857144
4334,2021,34,42,21.514285714285712,9940.57142857143,0.12914285714285714,219.28571428571428,256.2857142857143,122135.57142857143,0.12614285714285714,68.64285714285714,54.528571428571425,,13.928571428571429
4335,2021,34,44,26.914285714285718,15108.142857142857,0.14442857142857143,260.14285714285717,799.5714285714286,450847.5714285714,0.14285714285714285,70.77142857142857,64.07142857142857,,10.885714285714286
4336,2021,34,45,82.84285714285714,13376.42857142857,0.6005714285714285,199.42857142857142,577.8571428571429,143737.2857142857,0.15542857142857144,50.699999999999996,42.614285714285714,,39.74285714285714
4337,2021,34,46,34.199999999999996,14550.857142857143,0.06225714285714285,232.71428571428572,114.57142857142857,96258.0,0.10550000000000001,55.51428571428572,48.628571428571426,,15.5
4338,2021,34,47,85.32857142857142,14203.714285714286,0.42714285714285716,191.42857142857142,360.14285714285717,129553.28571428571,0.15942857142857145,48.6,41.114285714285714,,42.6
4339,2021,34,48,57.42857142857144,11930.285714285714,0.5630000000000001,191.42857142857142,303.7142857142857,99230.57142857143,0.16914285714285718,56.27142857142858,46.57142857142857,,48.34285714285715
4340,2021,34,49,34.94285714285714,14140.42857142857,0.2291428571428571,80.47142857142858,222.28571428571428,120140.85714285714,0.19342857142857145,55.75714285714286,47.08571428571429,,13.4
4341,2021,34,50,21.485714285714284,4326.714285714285,0.12065714285714284,43.25714285714287,738.0,296386.28571428574,0.07024285714285713,75.74285714285713,67.55714285714285,,4.811428571428571
4342,2021,34,51,31.55714285714286,8649.42857142857,0.14152857142857142,136.71428571428572,241.85714285714286,97868.85714285714,0.10935714285714283,64.68571428571428,56.6,,16.342857142857145
4343,2021,34,53,42.07142857142857,7019.285714285715,0.2825714285714286,84.41428571428571,324.2857142857143,121790.42857142857,0.13642857142857143,67.00000000000001,59.628571428571426,,20.714285714285715
4344,2021,34,54,51.67142857142857,9984.57142857143,0.31442857142857145,168.28571428571428,589.1428571428571,185511.0,0.03810000000000001,46.857142857142854,39.528571428571425,,29.842857142857145
4345,2021,34,55,28.17142857142857,12316.0,0.15471428571428567,143.85714285714286,349.2857142857143,166518.14285714287,0.09231428571428571,58.01428571428572,53.41428571428572,,14.457142857142856
4346,2021,34,56,66.47142857142858,12303.0,0.5714285714285714,141.0,443.42857142857144,149097.85714285713,0.1345714285714286,44.5,38.142857142857146,,26.98571428571429
4347,2021,35,1,94.62857142857145,14084.857142857143,0.6997142857142856,248.85714285714286,349.0,109679.57142857143,0.20628571428571427,49.92857142857143,38.457142857142856,,62.357142857142854
4348,2021,35,2,73.3142857142857,11862.42857142857,0.29285714285714287,57.8,1320.7142857142858,371340.14285714284,0.11037142857142856,54.31428571428571,47.300000000000004,,21.7
4349,2021,35,4,43.671428571428564,13841.0,0.3947142857142857,257.85714285714283,558.8571428571429,160697.85714285713,0.118,56.857142857142854,48.199999999999996,,28.800000000000004
4350,2021,35,5,67.52857142857144,14896.42857142857,0.9197142857142858,228.0,364.2857142857143,119764.42857142857,0.1442857142857143,53.385714285714286,41.81428571428571,,43.771428571428565
4351,2021,35,6,36.028571428571425,11197.57142857143,0.2365714285714286,166.42857142857142,925.7142857142857,206157.85714285713,0.12385714285714286,69.02857142857144,56.0,,22.0
4352,2021,35,8,28.771428571428572,10690.714285714286,0.1792857142857143,126.71428571428571,491.0,175483.2857142857,0.08985714285714286,63.48571428571428,57.0,,14.971428571428572
4353,2021,35,9,18.385714285714283,10421.42857142857,0.11495714285714287,234.42857142857142,371.7142857142857,265584.5714285714,0.12428571428571429,73.74285714285715,66.11428571428571,,11.828571428571427
4354,2021,35,10,38.74285714285714,12242.57142857143,0.27228571428571435,192.71428571428572,472.14285714285717,210793.2857142857,0.10469999999999999,64.2,55.41428571428572,,25.985714285714288
4355,2021,35,11,27.357142857142858,7778.0,0.08087142857142857,164.0,777.4285714285714,262048.57142857142,0.111,67.62857142857142,57.41428571428572,,20.071428571428573
4356,2021,35,12,92.28571428571429,14948.285714285714,1.3485714285714285,205.85714285714286,592.1428571428571,172091.2857142857,0.15714285714285717,63.9857142857143,53.2,,73.52857142857142
4357,2021,35,13,84.42857142857143,12731.285714285714,0.6114285714285713,206.42857142857142,404.85714285714283,97712.42857142857,0.15928571428571428,51.385714285714286,41.65714285714286,,59.55714285714286
4358,2021,35,15,62.457142857142856,4203.142857142857,0.2795714285714285,41.31428571428571,804.1428571428571,147769.85714285713,0.09405714285714285,74.24285714285715,55.385714285714286,,31.099999999999998
4359,2021,35,16,52.82857142857143,12280.285714285714,0.39885714285714285,130.85714285714286,129.28571428571428,49005.71428571428,0.10254285714285714,44.357142857142854,39.300000000000004,,28.271428571428572
4360,2021,35,17,32.2,11982.142857142857,0.21942857142857145,208.71428571428572,637.8571428571429,226396.2857142857,0.11557142857142857,66.08571428571429,51.300000000000004,,17.642857142857142
4361,2021,35,18,61.871428571428574,12669.57142857143,0.3757142857142857,214.14285714285714,691.4285714285714,180999.42857142858,0.1004142857142857,50.27142857142858,46.38571428571429,,31.9
4362,2021,35,19,36.285714285714285,12777.57142857143,0.1825714285714286,198.71428571428572,84.81428571428572,49693.142857142855,0.0834,56.34285714285715,51.785714285714285,,19.428571428571427
4363,2021,35,20,51.91428571428571,12648.142857142857,0.311,191.71428571428572,167.42857142857142,55106.0,0.11885714285714286,57.471428571428575,48.41428571428572,,27.11428571428571
4364,2021,35,21,96.8,12770.42857142857,0.5462857142857143,174.14285714285714,524.0,137977.7142857143,0.16642857142857143,57.25714285714286,48.68571428571429,,51.84285714285714
4365,2021,35,22,60.18571428571429,14647.57142857143,1.086714285714286,266.42857142857144,496.0,182347.14285714287,0.13342857142857142,49.65714285714285,41.67142857142857,,49.471428571428575
4366,2021,35,23,22.428571428571427,5615.714285714285,0.09265714285714285,69.21428571428571,326.57142857142856,188088.2857142857,0.12014285714285713,71.65714285714286,65.88571428571429,,12.114285714285712
4367,2021,35,24,19.585714285714285,8189.142857142857,0.15457142857142858,165.28571428571428,481.14285714285717,197842.14285714287,0.10679999999999999,68.28571428571429,61.58571428571428,,15.585714285714285
4368,2021,35,25,23.357142857142858,10971.714285714286,0.11760000000000001,264.42857142857144,928.4285714285714,377556.14285714284,0.08554285714285714,75.42857142857144,66.04285714285713,,7.267142857142858
4369,2021,35,26,22.11428571428571,10570.142857142857,0.2107142857142857,215.42857142857142,252.0,152295.85714285713,0.0673,55.31428571428571,50.58571428571429,,12.357142857142858
4370,2021,35,27,27.771428571428572,11457.42857142857,0.10285714285714286,140.0,475.14285714285717,182977.2857142857,0.07707142857142857,61.91428571428572,56.01428571428572,,12.2
4371,2021,35,28,96.9142857142857,14487.142857142857,1.3557142857142856,279.85714285714283,292.85714285714283,76204.42857142857,0.16962857142857146,46.89999999999999,38.41428571428572,,56.7
4372,2021,35,29,38.142857142857146,12563.42857142857,0.5552857142857143,181.85714285714286,251.42857142857142,106474.28571428571,0.0908,52.82857142857142,45.24285714285714,,36.65714285714286
4373,2021,35,30,48.94285714285714,11820.857142857143,0.37814285714285717,167.28571428571428,473.57142857142856,152340.7142857143,0.08565714285714286,52.285714285714285,46.07142857142857,,24.642857142857142
4374,2021,35,31,38.67142857142857,12545.0,0.11514285714285714,133.71428571428572,541.2857142857143,174050.42857142858,0.10697142857142858,57.58571428571429,52.15714285714285,,18.25714285714286
4375,2021,35,32,36.557142857142864,12601.57142857143,0.7382857142857142,209.71428571428572,357.2857142857143,130307.42857142857,0.12357142857142857,58.114285714285714,47.95714285714286,,38.92857142857143
4376,2021,35,33,22.300000000000004,7869.0,0.1337142857142857,104.0,351.2857142857143,164321.42857142858,0.07978571428571428,67.24285714285715,59.80000000000001,,8.465714285714286
4377,2021,35,34,22.900000000000002,12251.714285714286,0.16814285714285712,302.42857142857144,151.54285714285714,170938.57142857142,0.1227142857142857,70.05714285714285,61.6,,12.285714285714286
4378,2021,35,35,39.699999999999996,11003.285714285714,0.2732857142857143,215.28571428571428,685.5714285714286,196528.42857142858,0.15685714285714286,70.07142857142857,60.15714285714286,,21.71428571428571
4379,2021,35,36,24.12857142857143,11653.0,0.1385714285714286,276.57142857142856,759.2857142857143,334278.71428571426,0.13971428571428574,67.57142857142857,60.285714285714285,,13.957142857142857
4380,2021,35,37,64.32857142857144,11447.714285714286,0.45428571428571435,137.28571428571428,452.7142857142857,133785.85714285713,0.15471428571428572,55.9,46.51428571428571,,34.01428571428572
4381,2021,35,38,43.785714285714285,15349.0,0.12828571428571428,208.85714285714286,355.7142857142857,217861.57142857142,0.09988571428571429,48.371428571428574,41.814285714285724,,21.12857142857143
4382,2021,35,39,42.98571428571428,10373.42857142857,0.16157142857142856,178.14285714285714,322.85714285714283,127227.85714285714,0.07817142857142857,52.57142857142857,48.48571428571428,,22.814285714285713
4383,2021,35,40,68.3,13799.0,0.6001428571428571,198.0,115.94285714285715,108993.0,0.1744285714285714,53.51428571428572,44.01428571428572,,41.285714285714285
4384,2021,35,41,53.54285714285714,6434.142857142857,0.44214285714285717,74.97142857142856,558.0,148474.14285714287,0.12085714285714286,64.11428571428571,58.15714285714285,,28.942857142857147
4385,2021,35,42,26.057142857142857,10111.285714285714,0.1637142857142857,220.42857142857142,295.42857142857144,124160.42857142857,0.125,69.52857142857144,55.271428571428565,,16.357142857142854
4386,2021,35,44,27.400000000000002,15297.142857142857,0.14242857142857143,261.14285714285717,985.0,457052.85714285716,0.13971428571428574,71.75714285714285,64.91428571428571,,12.285714285714286
4387,2021,35,45,101.74285714285715,14034.714285714286,0.8228571428571428,204.28571428571428,711.0,148298.0,0.15942857142857145,51.814285714285724,43.51428571428571,,44.542857142857144
4388,2021,35,46,46.385714285714286,14842.714285714286,0.15667142857142857,233.42857142857142,447.85714285714283,98774.28571428571,0.126,56.4,49.300000000000004,,21.8
4389,2021,35,47,99.47142857142856,14857.285714285714,0.5234285714285715,194.71428571428572,419.7142857142857,132281.14285714287,0.15285714285714286,49.67142857142857,41.92857142857143,,49.97142857142857
4390,2021,35,48,59.42857142857142,12328.0,0.7655714285714287,196.28571428571428,369.57142857142856,101613.57142857143,0.14242857142857143,57.25714285714286,47.614285714285714,,50.15714285714285
4391,2021,35,49,40.300000000000004,14405.714285714286,0.177,81.91428571428573,264.42857142857144,121871.28571428571,0.10455714285714286,56.47142857142857,47.728571428571435,,14.942857142857145
4392,2021,35,50,22.842857142857145,4479.0,0.12714285714285714,44.08571428571429,1000.8571428571429,302383.85714285716,0.06188571428571428,76.18571428571428,67.95714285714287,,5.101428571428571
4393,2021,35,51,37.5,8896.0,0.22971428571428573,138.14285714285714,269.7142857142857,99702.14285714286,0.10592857142857144,65.41428571428573,57.371428571428574,,19.928571428571427
4394,2021,35,53,44.89999999999999,7323.714285714285,0.31857142857142856,86.57142857142857,327.7142857142857,124067.0,0.1422857142857143,68.0,60.300000000000004,,23.24285714285714
4395,2021,35,54,77.22857142857143,10446.857142857143,0.5145714285714285,171.28571428571428,786.7142857142857,190529.0,0.03877142857142857,47.128571428571426,39.68571428571429,,37.67142857142857
4396,2021,35,55,33.471428571428575,12537.857142857143,0.1837142857142857,145.28571428571428,369.14285714285717,169078.85714285713,0.1061142857142857,58.75714285714286,54.114285714285714,,16.414285714285715
4397,2021,35,56,83.28571428571429,12826.0,0.5891428571428571,145.42857142857142,598.8571428571429,152862.57142857142,0.12714285714285714,45.38571428571428,38.814285714285724,,33.94285714285714
4398,2021,36,1,81.57142857142857,14710.285714285714,0.5881428571428572,253.28571428571428,287.85714285714283,111907.42857142857,0.12775714285714287,50.80000000000001,39.542857142857144,,61.2
4399,2021,36,2,79.35714285714286,12388.285714285714,0.17271428571428574,59.142857142857146,1198.4285714285713,379995.4285714286,0.13,55.24285714285714,47.971428571428575,,25.842857142857145
4400,2021,36,4,40.34285714285715,14139.714285714286,0.43514285714285716,261.0,464.57142857142856,164257.2857142857,0.11082857142857142,57.642857142857146,49.342857142857156,,28.957142857142856
4401,2021,36,5,59.300000000000004,15347.0,0.8251428571428571,234.14285714285714,337.14285714285717,122255.71428571429,0.10718571428571429,54.128571428571426,43.028571428571425,,41.357142857142854
4402,2021,36,6,28.52857142857143,11428.57142857143,0.26599999999999996,168.14285714285714,874.2857142857143,212620.0,0.09725714285714286,69.71428571428571,56.72857142857142,,20.828571428571426
4403,2021,36,8,31.528571428571432,10908.0,0.21185714285714288,128.28571428571428,544.8571428571429,179256.2857142857,0.08055714285714287,64.04285714285713,57.628571428571426,,16.457142857142856
4404,2021,36,9,15.157142857142858,10536.285714285714,0.14174285714285714,235.57142857142858,405.0,267955.85714285716,0.0822142857142857,74.34285714285716,66.72857142857143,,11.514285714285714
4405,2021,36,10,40.557142857142864,12525.42857142857,0.16542857142857142,194.28571428571428,470.42857142857144,214131.7142857143,0.07234285714285715,64.71428571428571,56.01428571428571,,27.314285714285713
4406,2021,36,11,21.77142857142857,7948.714285714285,0.05781428571428571,165.0,582.1428571428571,266847.71428571426,0.11848571428571429,68.44285714285714,58.15714285714285,,18.957142857142856
4407,2021,36,12,68.3,15475.857142857143,1.5385714285714285,216.28571428571428,487.42857142857144,175859.42857142858,0.11644285714285714,64.8,54.214285714285715,,64.04285714285714
4408,2021,36,13,70.12857142857142,13268.42857142857,0.7392857142857144,211.42857142857142,343.7142857142857,100294.71428571429,0.147,52.42857142857143,42.50000000000001,,60.05714285714286
4409,2021,36,15,48.971428571428575,4594.571428571428,0.32699999999999996,43.51428571428572,685.8571428571429,153035.2857142857,0.1090142857142857,75.01428571428572,55.957142857142856,,31.828571428571433
4410,2021,36,16,54.614285714285714,12668.57142857143,0.504857142857143,134.0,132.64285714285714,49930.142857142855,0.09657142857142856,45.028571428571425,39.771428571428565,,31.942857142857147
4411,2021,36,17,29.64285714285714,12201.285714285714,0.2334285714285714,210.28571428571428,634.1428571428571,230907.57142857142,0.0991,66.75714285714287,51.84285714285715,,18.24285714285714
4412,2021,36,18,54.88571428571429,13076.857142857143,0.39671428571428574,216.85714285714286,613.1428571428571,185528.42857142858,0.06838571428571429,50.75714285714286,46.785714285714285,,35.48571428571428
4413,2021,36,19,41.15714285714285,13054.857142857143,0.15357142857142855,200.0,75.64285714285714,50257.0,0.06352857142857143,56.771428571428565,52.314285714285724,,19.5
4414,2021,36,20,46.92857142857143,12997.0,0.48914285714285716,194.28571428571428,150.0,56225.71428571428,0.0957,58.142857142857146,49.08571428571428,,26.557142857142857
4415,2021,36,21,88.97142857142856,13415.714285714286,0.48614285714285715,177.28571428571428,457.0,141429.42857142858,0.14414285714285713,58.25714285714286,49.55714285714286,,55.785714285714285
4416,2021,36,22,51.67142857142857,15023.142857142857,1.0885714285714287,274.0,430.7142857142857,185513.85714285713,0.08431428571428572,50.24285714285714,42.67142857142857,,40.15714285714285
4417,2021,36,23,26.428571428571427,5798.142857142857,0.1427142857142857,70.00000000000001,339.57142857142856,190331.57142857142,0.08694285714285714,72.25714285714287,66.41428571428573,,13.414285714285713
4418,2021,36,24,17.614285714285717,8321.0,0.20314285714285713,166.57142857142858,458.57142857142856,201172.14285714287,0.08897142857142858,68.92857142857143,62.22857142857142,,17.02857142857143
4419,2021,36,25,22.457142857142856,11132.0,0.12471428571428571,265.2857142857143,964.1428571428571,384190.85714285716,0.07682857142857144,75.9857142857143,66.54285714285713,,7.428571428571429
4420,2021,36,26,22.32857142857143,10724.57142857143,0.20671428571428577,217.0,233.42857142857142,153959.85714285713,0.04918571428571428,55.65714285714286,50.95714285714286,,13.028571428571427
4421,2021,36,27,26.514285714285712,11645.285714285714,0.11164285714285714,140.85714285714286,372.14285714285717,185771.57142857142,0.06791428571428572,62.357142857142854,56.65714285714285,,12.957142857142856
4422,2021,36,28,75.67142857142858,15089.714285714286,1.5271428571428574,289.7142857142857,202.34285714285716,77868.14285714286,0.14967142857142862,47.957142857142856,39.971428571428575,,50.957142857142856
4423,2021,36,29,35.542857142857144,12822.285714285714,0.4612857142857143,185.42857142857142,252.71428571428572,108261.71428571429,0.07892857142857143,53.34285714285715,45.942857142857136,,33.58571428571428
4424,2021,36,30,50.90000000000001,12170.857142857143,0.31485714285714284,169.71428571428572,450.42857142857144,155606.57142857142,0.08641428571428571,52.88571428571429,46.714285714285715,,29.314285714285713
4425,2021,36,31,38.17142857142857,12822.57142857143,0.07494285714285713,134.28571428571428,505.85714285714283,177746.85714285713,0.06861428571428572,58.028571428571425,52.74285714285714,,19.985714285714284
4426,2021,36,32,32.74285714285714,12842.285714285714,0.5301428571428571,214.28571428571428,301.7142857142857,132621.42857142858,0.09995714285714284,58.82857142857143,48.699999999999996,,38.114285714285714
4427,2021,36,33,22.428571428571423,8021.714285714285,0.13542857142857143,105.0,347.57142857142856,166775.7142857143,0.09022857142857144,67.84285714285714,60.3,,10.014285714285714
4428,2021,36,34,22.714285714285715,12411.0,0.16428571428571428,303.42857142857144,93.15714285714286,171678.7142857143,0.10028571428571428,70.77142857142857,62.31428571428571,,12.928571428571429
4429,2021,36,35,32.34285714285714,11255.714285714286,0.3172857142857143,217.28571428571428,606.1428571428571,201082.57142857142,0.1050857142857143,70.78571428571429,60.89999999999999,,21.757142857142856
4430,2021,36,36,23.928571428571427,11822.0,0.1642857142857143,277.57142857142856,717.1428571428571,339492.4285714286,0.1335714285714286,68.52857142857144,61.128571428571426,,14.428571428571429
4431,2021,36,37,59.04285714285714,11877.42857142857,0.49457142857142866,140.71428571428572,441.2857142857143,136912.57142857142,0.14814285714285713,56.92857142857143,47.31428571428571,,34.885714285714286
4432,2021,36,38,51.385714285714286,15690.714285714286,0.11514285714285714,209.42857142857142,416.2857142857143,220581.85714285713,0.10385714285714286,49.114285714285714,42.314285714285724,,25.05714285714286
4433,2021,36,39,52.05714285714286,10714.57142857143,0.20457142857142857,179.28571428571428,327.42857142857144,129570.85714285714,0.06645714285714285,53.02857142857143,48.91428571428572,,27.414285714285715
4434,2021,36,40,59.61428571428571,14239.285714285714,0.7191428571428571,203.0,226.57142857142858,110405.85714285714,0.12628571428571428,54.41428571428572,44.92857142857144,,40.0
4435,2021,36,41,43.8,6770.571428571428,0.46242857142857147,78.24285714285713,473.7142857142857,152095.0,0.11065714285714286,64.87142857142858,58.75714285714286,,29.21428571428571
4436,2021,36,42,28.442857142857143,10303.142857142857,0.20585714285714282,221.57142857142858,295.0,126196.14285714286,0.10135714285714285,70.24285714285715,55.91428571428572,,18.085714285714285
4437,2021,36,44,26.742857142857144,15483.42857142857,0.1657,262.14285714285717,1079.0,464317.14285714284,0.13228571428571428,72.6857142857143,65.6857142857143,,13.22857142857143
4438,2021,36,45,98.07142857142857,14757.142857142857,0.9672857142857142,211.0,706.4285714285714,153280.42857142858,0.13799999999999998,52.78571428571429,44.40000000000001,,48.942857142857136
4439,2021,36,46,43.971428571428575,15162.57142857143,0.13834285714285713,234.28571428571428,234.85714285714286,100963.0,0.10521428571428572,57.128571428571426,49.85714285714287,,24.714285714285715
4440,2021,36,47,96.1,15537.57142857143,0.5471428571428572,198.42857142857142,377.85714285714283,134945.0,0.12678571428571428,50.55714285714286,42.728571428571435,,55.72857142857142
4441,2021,36,48,60.58571428571429,12756.857142857143,0.8217142857142857,201.71428571428572,429.57142857142856,104555.0,0.09591428571428572,57.91428571428572,48.47142857142857,,49.57142857142857
4442,2021,36,49,42.05714285714286,14691.142857142857,0.224,83.21428571428571,271.57142857142856,123665.71428571429,0.09140000000000001,57.128571428571426,48.371428571428574,,15.542857142857143
